STT,Mã kiểm tra,Trạng thái,Số lượng HS tìm thấy,Đánh giá trùng lặp,Tóm tắt đối chiếu,Ký hiệu hồ sơ (HS 1),Mã hệ thống (HS 1),Tiêu đề hồ sơ (HS 1),Năm (HS 1),Thời hạn bảo quản (HS 1),Link chi tiết (HS 1),Nội dung chi tiết tất cả hồ sơ quét được,Ghi chú / Lỗi
40,"H31.05.02.H31.09.2013.510",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2013.510","H31.09.2013.004383","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà máy chế biến và sản xuất đồ gỗ xã Vĩnh Khúc, huyện Văn Giang năm 2013",2013,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4383/index.aspx?am=0,1,2&rf=639253283077516286","[HS 1] Ký hiệu: H31.05.02.H31.09.2013.510 | Mã HT: H31.09.2013.004383 | Năm: 2013 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà máy chế biến và sản xuất đồ gỗ xã Vĩnh Khúc, huyện Văn Giang năm 2013 ; [HS 2] Ký hiệu: H31.05.02.H31.09.2013.510 | Mã HT: H31.09.2013.007362 | Năm: 2013 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà máy chế biến và sản xuất đồ gỗ xã Vĩnh Khúc, huyện Văn Giang năm 2013 ; [HS 3] Ký hiệu: H31.05.02.H31.09.2013.510 | Mã HT: H31.09.2013.046000 | Năm: 2013 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà máy chế biến và sản xuất đồ gỗ xã Vĩnh Khúc, huyện Văn Giang năm 2013",""
41,"H31.05.02.H31.09.2013.509",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2013.509","H31.09.2013.004384","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trung tâm thương mại dịch vụ Phương Hải xã Trưng Trắc, huyện Văn Lâm năm 2013",2013,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4384/index.aspx?am=0,1,2&rf=639253283087516644","[HS 1] Ký hiệu: H31.05.02.H31.09.2013.509 | Mã HT: H31.09.2013.004384 | Năm: 2013 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trung tâm thương mại dịch vụ Phương Hải xã Trưng Trắc, huyện Văn Lâm năm 2013 ; [HS 2] Ký hiệu: H31.05.02.H31.09.2013.509 | Mã HT: H31.09.2013.007363 | Năm: 2013 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trung tâm thương mại dịch vụ Phương Hải xã Trưng Trắc, huyện Văn Lâm năm 2013 ; [HS 3] Ký hiệu: H31.05.02.H31.09.2013.509 | Mã HT: H31.09.2013.046001 | Năm: 2013 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trung tâm thương mại dịch vụ Phương Hải xã Trưng Trắc, huyện Văn Lâm năm 2013",""
42,"H31.05.02.H31.09.2013.508",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2013.508","H31.09.2013.004385","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà sản xuất văn phòng phẩm xã Tân Quang, huyện Văn Lâm năm 2013",2013,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4385/index.aspx?am=0,1,2&rf=639253283097203689","[HS 1] Ký hiệu: H31.05.02.H31.09.2013.508 | Mã HT: H31.09.2013.004385 | Năm: 2013 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà sản xuất văn phòng phẩm xã Tân Quang, huyện Văn Lâm năm 2013 ; [HS 2] Ký hiệu: H31.05.02.H31.09.2013.508 | Mã HT: H31.09.2013.007364 | Năm: 2013 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà sản xuất văn phòng phẩm xã Tân Quang, huyện Văn Lâm năm 2013 ; [HS 3] Ký hiệu: H31.05.02.H31.09.2013.508 | Mã HT: H31.09.2013.046002 | Năm: 2013 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà sản xuất văn phòng phẩm xã Tân Quang, huyện Văn Lâm năm 2013",""
43,"H31.05.02.H31.09.2013.507",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2013.507","H31.09.2013.004386","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà sản xuất bao bì xã Tân Quang, huyện Văn lâm năm 2013",2013,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4386/index.aspx?am=0,1,2&rf=639253283107360154","[HS 1] Ký hiệu: H31.05.02.H31.09.2013.507 | Mã HT: H31.09.2013.004386 | Năm: 2013 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà sản xuất bao bì xã Tân Quang, huyện Văn lâm năm 2013 ; [HS 2] Ký hiệu: H31.05.02.H31.09.2013.507 | Mã HT: H31.09.2013.007365 | Năm: 2013 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà sản xuất bao bì xã Tân Quang, huyện Văn lâm năm 2013 ; [HS 3] Ký hiệu: H31.05.02.H31.09.2013.507 | Mã HT: H31.09.2013.046003 | Năm: 2013 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà sản xuất bao bì xã Tân Quang, huyện Văn lâm năm 2013",""
44,"H31.05.02.H31.09.2013.506",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2013.506","H31.09.2013.004387","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Xưởng gia công cán Cán kéo thép xã Chỉ Đạo, huyện Văn Lâm năm 2013",2013,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4387/index.aspx?am=0,1,2&rf=639253283117360821","[HS 1] Ký hiệu: H31.05.02.H31.09.2013.506 | Mã HT: H31.09.2013.004387 | Năm: 2013 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Xưởng gia công cán Cán kéo thép xã Chỉ Đạo, huyện Văn Lâm năm 2013 ; [HS 2] Ký hiệu: H31.05.02.H31.09.2013.506 | Mã HT: H31.09.2013.007366 | Năm: 2013 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Xưởng gia công cán Cán kéo thép xã Chỉ Đạo, huyện Văn Lâm năm 2013 ; [HS 3] Ký hiệu: H31.05.02.H31.09.2013.506 | Mã HT: H31.09.2013.046004 | Năm: 2013 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Xưởng gia công cán Cán kéo thép xã Chỉ Đạo, huyện Văn Lâm năm 2013",""
45,"H31.05.02.H31.09.2012.505",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2012.505","H31.09.2012.004388","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trường Mầm non Sao Sáng Tp Hưng Yên năm 2012",2012,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4388/index.aspx?am=0,1,2&rf=639253283127516820","[HS 1] Ký hiệu: H31.05.02.H31.09.2012.505 | Mã HT: H31.09.2012.004388 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trường Mầm non Sao Sáng Tp Hưng Yên năm 2012 ; [HS 2] Ký hiệu: H31.05.02.H31.09.2012.505 | Mã HT: H31.09.2012.007367 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trường Mầm non Sao Sáng Tp Hưng Yên năm 2012 ; [HS 3] Ký hiệu: H31.05.02.H31.09.2012.505 | Mã HT: H31.09.2012.046005 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trường Mầm non Sao Sáng Tp Hưng Yên năm 2012",""
46,"H31.05.02.H31.09.2012.504",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2012.504","H31.09.2012.004389","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Công trình trụ sở NH TMCP Đông Á - PGD Phố Hiến 64 Nguyễn Thiện Thuật, phường Lê Lợi Tp Hưng Yên năm 2012",2012,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4389/index.aspx?am=0,1,2&rf=639253283137829483","[HS 1] Ký hiệu: H31.05.02.H31.09.2012.504 | Mã HT: H31.09.2012.004389 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Công trình trụ sở NH TMCP Đông Á - PGD Phố Hiến 64 Nguyễn Thiện Thuật, phường Lê Lợi Tp Hưng Yên năm 2012 ; [HS 2] Ký hiệu: H31.05.02.H31.09.2012.504 | Mã HT: H31.09.2012.007368 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Công trình trụ sở NH TMCP Đông Á - PGD Phố Hiến 64 Nguyễn Thiện Thuật, phường Lê Lợi Tp Hưng Yên năm 2012 ; [HS 3] Ký hiệu: H31.05.02.H31.09.2012.504 | Mã HT: H31.09.2012.046006 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Công trình trụ sở NH TMCP Đông Á - PGD Phố Hiến 64 Nguyễn Thiện Thuật, phường Lê Lợi Tp Hưng Yên năm 2012",""
47,"H31.05.02.H31.09.2012.503",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2012.503","H31.09.2012.004390","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Xây dựng trụ sở cơ quan 44 Nguyễn Thiện Thuật, phường Lê Lợi, Tp Hưng Yên năm 2012",2012,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4390/index.aspx?am=0,1,2&rf=639253283147204873","[HS 1] Ký hiệu: H31.05.02.H31.09.2012.503 | Mã HT: H31.09.2012.004390 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Xây dựng trụ sở cơ quan 44 Nguyễn Thiện Thuật, phường Lê Lợi, Tp Hưng Yên năm 2012 ; [HS 2] Ký hiệu: H31.05.02.H31.09.2012.503 | Mã HT: H31.09.2012.007369 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Xây dựng trụ sở cơ quan 44 Nguyễn Thiện Thuật, phường Lê Lợi, Tp Hưng Yên năm 2012 ; [HS 3] Ký hiệu: H31.05.02.H31.09.2012.503 | Mã HT: H31.09.2012.046007 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Xây dựng trụ sở cơ quan 44 Nguyễn Thiện Thuật, phường Lê Lợi, Tp Hưng Yên năm 2012",""
48,"H31.05.02.H31.09.2012.502",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2012.502","H31.09.2012.004391","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trung tâm trưng bày bán hàng, nhà ăn, nhà xưởng Bảo hiểm Ô tô, TP Hưng Yên năm 2012",2012,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4391/index.aspx?am=0,1,2&rf=639253283157673700","[HS 1] Ký hiệu: H31.05.02.H31.09.2012.502 | Mã HT: H31.09.2012.004391 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trung tâm trưng bày bán hàng, nhà ăn, nhà xưởng Bảo hiểm Ô tô, TP Hưng Yên năm 2012 ; [HS 2] Ký hiệu: H31.05.02.H31.09.2012.502 | Mã HT: H31.09.2012.007370 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trung tâm trưng bày bán hàng, nhà ăn, nhà xưởng Bảo hiểm Ô tô, TP Hưng Yên năm 2012 ; [HS 3] Ký hiệu: H31.05.02.H31.09.2012.502 | Mã HT: H31.09.2012.046008 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trung tâm trưng bày bán hàng, nhà ăn, nhà xưởng Bảo hiểm Ô tô, TP Hưng Yên năm 2012",""
49,"H31.05.02.H31.09.2012.501",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2012.501","H31.09.2012.004392","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Khách sạn Hoa Hồng Cty TNHH Tuấn Giang TP Hưng Yên Năm 2012",2012,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4392/index.aspx?am=0,1,2&rf=639253283167205052","[HS 1] Ký hiệu: H31.05.02.H31.09.2012.501 | Mã HT: H31.09.2012.004392 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Khách sạn Hoa Hồng Cty TNHH Tuấn Giang TP Hưng Yên Năm 2012 ; [HS 2] Ký hiệu: H31.05.02.H31.09.2012.501 | Mã HT: H31.09.2012.007371 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Khách sạn Hoa Hồng Cty TNHH Tuấn Giang TP Hưng Yên Năm 2012 ; [HS 3] Ký hiệu: H31.05.02.H31.09.2012.501 | Mã HT: H31.09.2012.046009 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Khách sạn Hoa Hồng Cty TNHH Tuấn Giang TP Hưng Yên Năm 2012",""
50,"H31.05.02.H31.09.2012.500",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2012.500","H31.09.2012.004393","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà máy chế biến nông sản Thực phẩm Thị trấn Lương Bằng, huyện Kim Động năm 2012",2012,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4393/index.aspx?am=0,1,2&rf=639253283177205308","[HS 1] Ký hiệu: H31.05.02.H31.09.2012.500 | Mã HT: H31.09.2012.004393 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà máy chế biến nông sản Thực phẩm Thị trấn Lương Bằng, huyện Kim Động năm 2012 ; [HS 2] Ký hiệu: H31.05.02.H31.09.2012.500 | Mã HT: H31.09.2012.007372 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà máy chế biến nông sản Thực phẩm Thị trấn Lương Bằng, huyện Kim Động năm 2012 ; [HS 3] Ký hiệu: H31.05.02.H31.09.2012.500 | Mã HT: H31.09.2012.046010 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà máy chế biến nông sản Thực phẩm Thị trấn Lương Bằng, huyện Kim Động năm 2012",""
51,"H31.05.02.H31.09.2012.499",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2012.499","H31.09.2012.004394","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trụ sở Văn phòng + Nhà máy Cty TNHH Hồng Hà Thị trấn Lương Bằng, huyện Kim Động năm 2012",2012,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4394/index.aspx?am=0,1,2&rf=639253283187362209","[HS 1] Ký hiệu: H31.05.02.H31.09.2012.499 | Mã HT: H31.09.2012.004394 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trụ sở Văn phòng + Nhà máy Cty TNHH Hồng Hà Thị trấn Lương Bằng, huyện Kim Động năm 2012 ; [HS 2] Ký hiệu: H31.05.02.H31.09.2012.499 | Mã HT: H31.09.2012.007373 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trụ sở Văn phòng + Nhà máy Cty TNHH Hồng Hà Thị trấn Lương Bằng, huyện Kim Động năm 2012 ; [HS 3] Ký hiệu: H31.05.02.H31.09.2012.499 | Mã HT: H31.09.2012.046011 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Trụ sở Văn phòng + Nhà máy Cty TNHH Hồng Hà Thị trấn Lương Bằng, huyện Kim Động năm 2012",""
52,"H31.05.02.H31.09.2012.498",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2012.498","H31.09.2012.004395","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà máy sản xuất thức ăn chăn nuôi Austfeed Thị trấn Lương Bằng, huyện Kim Động năm 2012",2012,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4395/index.aspx?am=0,1,2&rf=639253283197674493","[HS 1] Ký hiệu: H31.05.02.H31.09.2012.498 | Mã HT: H31.09.2012.004395 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà máy sản xuất thức ăn chăn nuôi Austfeed Thị trấn Lương Bằng, huyện Kim Động năm 2012 ; [HS 2] Ký hiệu: H31.05.02.H31.09.2012.498 | Mã HT: H31.09.2012.007374 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà máy sản xuất thức ăn chăn nuôi Austfeed Thị trấn Lương Bằng, huyện Kim Động năm 2012 ; [HS 3] Ký hiệu: H31.05.02.H31.09.2012.498 | Mã HT: H31.09.2012.046012 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Nhà máy sản xuất thức ăn chăn nuôi Austfeed Thị trấn Lương Bằng, huyện Kim Động năm 2012",""
53,"H31.05.02.H31.09.2012.497",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2012.497","H31.09.2012.004396","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Cty Inox Hoà Bình xã Giai Phạm, huyện Yên Mỹ năm 2012 Tập 3: Dự toán thiết kế, Hồ sơ quyết toán, các Văn bản pháp lý",2012,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4396/index.aspx?am=0,1,2&rf=639253283207518405","[HS 1] Ký hiệu: H31.05.02.H31.09.2012.497 | Mã HT: H31.09.2012.004396 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Cty Inox Hoà Bình xã Giai Phạm, huyện Yên Mỹ năm 2012 Tập 3: Dự toán thiết kế, Hồ sơ quyết toán, các Văn bản pháp lý ; [HS 2] Ký hiệu: H31.05.02.H31.09.2012.497 | Mã HT: H31.09.2012.007375 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Cty Inox Hoà Bình xã Giai Phạm, huyện Yên Mỹ năm 2012 Tập 3: Dự toán thiết kế, Hồ sơ quyết toán, các Văn bản pháp lý ; [HS 3] Ký hiệu: H31.05.02.H31.09.2012.497 | Mã HT: H31.09.2012.046013 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Cty Inox Hoà Bình xã Giai Phạm, huyện Yên Mỹ năm 2012 Tập 3: Dự toán thiết kế, Hồ sơ quyết toán, các Văn bản pháp lý",""
54,"H31.05.02.H31.09.2012.496",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2012.496","H31.09.2012.004397","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Cty Inox Hoà Bình xã Giai Phạm, huyện Yên Mỹ năm 2012 Tập 2: Hồ sơ thiết kế kỹ thuật thi công",2012,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4397/index.aspx?am=0,1,2&rf=639253283217363144","[HS 1] Ký hiệu: H31.05.02.H31.09.2012.496 | Mã HT: H31.09.2012.004397 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Cty Inox Hoà Bình xã Giai Phạm, huyện Yên Mỹ năm 2012 Tập 2: Hồ sơ thiết kế kỹ thuật thi công ; [HS 2] Ký hiệu: H31.05.02.H31.09.2012.496 | Mã HT: H31.09.2012.007376 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Cty Inox Hoà Bình xã Giai Phạm, huyện Yên Mỹ năm 2012 Tập 2: Hồ sơ thiết kế kỹ thuật thi công ; [HS 3] Ký hiệu: H31.05.02.H31.09.2012.496 | Mã HT: H31.09.2012.046014 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Cty Inox Hoà Bình xã Giai Phạm, huyện Yên Mỹ năm 2012 Tập 2: Hồ sơ thiết kế kỹ thuật thi công",""
55,"H31.05.02.H31.09.2012.495",ĐÃ TỒN TẠI (3 HS),3,"CÙNG TIÊU ĐỀ","Có 3 hồ sơ trùng hoàn toàn cả Tên, Ký hiệu và Năm","H31.05.02.H31.09.2012.495","H31.09.2012.004398","Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Cty Inox Hoà Bình xã Giai Phạm, huyện Yên Mỹ năm 2012 Tập 1: Hồ sơ thiết kế bản vẽ thi công",2012,1,"http://ktdl.soxaydung.hungyen.gov.vn/systems/filesviewdetail/iid/4398/index.aspx?am=0,1,2&rf=639253283227675078","[HS 1] Ký hiệu: H31.05.02.H31.09.2012.495 | Mã HT: H31.09.2012.004398 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Cty Inox Hoà Bình xã Giai Phạm, huyện Yên Mỹ năm 2012 Tập 1: Hồ sơ thiết kế bản vẽ thi công ; [HS 2] Ký hiệu: H31.05.02.H31.09.2012.495 | Mã HT: H31.09.2012.007377 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Cty Inox Hoà Bình xã Giai Phạm, huyện Yên Mỹ năm 2012 Tập 1: Hồ sơ thiết kế bản vẽ thi công ; [HS 3] Ký hiệu: H31.05.02.H31.09.2012.495 | Mã HT: H31.09.2012.046015 | Năm: 2012 (THBQ: 1) | Tiêu đề: Hồ sơ chứng nhận quyền sở hữu nhà ở, tài sản gắn liền với đất dự án: Cty Inox Hoà Bình xã Giai Phạm, huyện Yên Mỹ năm 2012 Tập 1: Hồ sơ thiết kế bản vẽ thi công",""
